HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Answer.surveycode,Approve,Reject
3A520CCNWN7MHK5YS1A8XXOH0ZIAEL,3TTNVROHECEIRR0AZAB5BHYCV2UT2D,Answer a survey about clothing and shopping experiences,"We are conducting an academic survey about shopping preferences. Please select the link below to complete the survey. At the end of the survey, you will receive a code to paste into the box below to receive credit for taking our survey. Thank you!","survey, shopping, clothes",$0.80,Thu Mar 18 21:00:34 PDT 2021,100,BatchId:4374018;OriginalHitTemplateId:920937340;,604800,259200,Fri Mar 26 21:00:34 PDT 2021,,,33TIN5LC05H84Q9DQZD4XP00XB09YE,A1DNJ3C38BJ0MJ,Approved,Thu Mar 18 23:32:57 PDT 2021,Thu Mar 18 23:38:13 PDT 2021,Sun Mar 21 23:38:13 PDT 2021,Sun Mar 21 23:38:16 PDT 2021,,,316,100% (1/1),100% (1/1),0% (0/0),7723,,
3A520CCNWN7MHK5YS1A8XXOH0ZIAEL,3TTNVROHECEIRR0AZAB5BHYCV2UT2D,Answer a survey about clothing and shopping experiences,"We are conducting an academic survey about shopping preferences. Please select the link below to complete the survey. At the end of the survey, you will receive a code to paste into the box below to receive credit for taking our survey. Thank you!","survey, shopping, clothes",$0.80,Thu Mar 18 21:00:34 PDT 2021,100,BatchId:4374018;OriginalHitTemplateId:920937340;,604800,259200,Fri Mar 26 21:00:34 PDT 2021,,,34BBWHLWHBIXQM7GFS1TPLEN5UGIW2,A22SZHZTF72TRM,Approved,Fri Mar 19 03:35:57 PDT 2021,Fri Mar 19 03:41:12 PDT 2021,Mon Mar 22 03:41:12 PDT 2021,Mon Mar 22 03:41:28 PDT 2021,,,315,100% (1/1),100% (1/1),0% (0/0),8837,,
3A520CCNWN7MHK5YS1A8XXOH0ZIAEL,3TTNVROHECEIRR0AZAB5BHYCV2UT2D,Answer a survey about clothing and shopping experiences,"We are conducting an academic survey about shopping preferences. Please select the link below to complete the survey. At the end of the survey, you will receive a code to paste into the box below to receive credit for taking our survey. Thank you!","survey, shopping, clothes",$0.80,Thu Mar 18 21:00:34 PDT 2021,100,BatchId:4374018;OriginalHitTemplateId:920937340;,604800,259200,Fri Mar 26 21:00:34 PDT 2021,,,358010RM5F0H1SW6O4WY6TIOMYCVXZ,A3ULYZWODDW1L,Approved,Fri Mar 19 03:09:03 PDT 2021,Fri Mar 19 03:13:49 PDT 2021,Mon Mar 22 03:13:49 PDT 2021,Mon Mar 22 03:14:25 PDT 2021,,,286,100% (1/1),100% (1/1),0% (0/0),7709,,
3A520CCNWN7MHK5YS1A8XXOH0ZIAEL,3TTNVROHECEIRR0AZAB5BHYCV2UT2D,Answer a survey about clothing and shopping experiences,"We are conducting an academic survey about shopping preferences. Please select the link below to complete the survey. At the end of the survey, you will receive a code to paste into the box below to receive credit for taking our survey. Thank you!","survey, shopping, clothes",$0.80,Thu Mar 18 21:00:34 PDT 2021,100,BatchId:4374018;OriginalHitTemplateId:920937340;,604800,259200,Fri Mar 26 21:00:34 PDT 2021,,,35L9RVQFCPPK2N7REA477LSBK1MHU5,A2EY0J9LOPU3TU,Approved,Fri Mar 19 03:13:30 PDT 2021,Sat Mar 20 11:39:20 PDT 2021,Tue Mar 23 11:39:20 PDT 2021,Tue Mar 23 11:40:04 PDT 2021,,,116750,100% (1/1),100% (1/1),0% (0/0),1553,,
3A520CCNWN7MHK5YS1A8XXOH0ZIAEL,3TTNVROHECEIRR0AZAB5BHYCV2UT2D,Answer a survey about clothing and shopping experiences,"We are conducting an academic survey about shopping preferences. Please select the link below to complete the survey. At the end of the survey, you will receive a code to paste into the box below to receive credit for taking our survey. Thank you!","survey, shopping, clothes",$0.80,Thu Mar 18 21:00:34 PDT 2021,100,BatchId:4374018;OriginalHitTemplateId:920937340;,604800,259200,Fri Mar 26 21:00:34 PDT 2021,,,36DSNE9QZ65LGOIK6OVJKSG1F6ZJOU,A1MTRZDRKNB9GV,Approved,Thu Mar 18 21:02:33 PDT 2021,Thu Mar 18 21:08:45 PDT 2021,Sun Mar 21 21:08:45 PDT 2021,Sun Mar 21 21:09:15 PDT 2021,,,372,100% (1/1),100% (1/1),0% (0/0),4912,,
3A520CCNWN7MHK5YS1A8XXOH0ZIAEL,3TTNVROHECEIRR0AZAB5BHYCV2UT2D,Answer a survey about clothing and shopping experiences,"We are conducting an academic survey about shopping preferences. Please select the link below to complete the survey. At the end of the survey, you will receive a code to paste into the box below to receive credit for taking our survey. Thank you!","survey, shopping, clothes",$0.80,Thu Mar 18 21:00:34 PDT 2021,100,BatchId:4374018;OriginalHitTemplateId:920937340;,604800,259200,Fri Mar 26 21:00:34 PDT 2021,,,36TFCYNS45HCJR1MJFFURSRFEJ9XHJ,A17SWXSZOWCC3M,Approved,Fri Mar 19 03:59:54 PDT 2021,Fri Mar 19 04:02:17 PDT 2021,Mon Mar 22 04:02:17 PDT 2021,Mon Mar 22 04:02:29 PDT 2021,,,143,100% (1/1),100% (1/1),0% (0/0),2148,,
3A520CCNWN7MHK5YS1A8XXOH0ZIAEL,3TTNVROHECEIRR0AZAB5BHYCV2UT2D,Answer a survey about clothing and shopping experiences,"We are conducting an academic survey about shopping preferences. Please select the link below to complete the survey. At the end of the survey, you will receive a code to paste into the box below to receive credit for taking our survey. Thank you!","survey, shopping, clothes",$0.80,Thu Mar 18 21:00:34 PDT 2021,100,BatchId:4374018;OriginalHitTemplateId:920937340;,604800,259200,Fri Mar 26 21:00:34 PDT 2021,,,373ERPL3YPFIR465AAQRGT8FOVATRI,A1GKD3NG1NNHRP,Approved,Thu Mar 18 21:00:49 PDT 2021,Thu Mar 25 18:22:38 PDT 2021,Sun Mar 28 18:22:38 PDT 2021,Fri Mar 26 12:25:17 PDT 2021,,,595309,100% (1/1),100% (1/1),100% (1/1),4295,,
3A520CCNWN7MHK5YS1A8XXOH0ZIAEL,3TTNVROHECEIRR0AZAB5BHYCV2UT2D,Answer a survey about clothing and shopping experiences,"We are conducting an academic survey about shopping preferences. Please select the link below to complete the survey. At the end of the survey, you will receive a code to paste into the box below to receive credit for taking our survey. Thank you!","survey, shopping, clothes",$0.80,Thu Mar 18 21:00:34 PDT 2021,100,BatchId:4374018;OriginalHitTemplateId:920937340;,604800,259200,Fri Mar 26 21:00:34 PDT 2021,,,379J5II41PN5ZNTVFV40VVZFFUEEL5,A3GTPW3MYSLMR7,Approved,Fri Mar 19 04:51:12 PDT 2021,Fri Mar 19 06:43:10 PDT 2021,Mon Mar 22 06:43:10 PDT 2021,Mon Mar 22 06:43:34 PDT 2021,,,6718,100% (1/1),100% (1/1),0% (0/0),4704,,
3A520CCNWN7MHK5YS1A8XXOH0ZIAEL,3TTNVROHECEIRR0AZAB5BHYCV2UT2D,Answer a survey about clothing and shopping experiences,"We are conducting an academic survey about shopping preferences. Please select the link below to complete the survey. At the end of the survey, you will receive a code to paste into the box below to receive credit for taking our survey. Thank you!","survey, shopping, clothes",$0.80,Thu Mar 18 21:00:34 PDT 2021,100,BatchId:4374018;OriginalHitTemplateId:920937340;,604800,259200,Fri Mar 26 21:00:34 PDT 2021,,,37KGEN7NJ4XZNZXJG1DI6O73YA1PPH,A147U23GFDCRW6,Approved,Thu Mar 18 21:05:30 PDT 2021,Thu Mar 18 21:17:02 PDT 2021,Sun Mar 21 21:17:02 PDT 2021,Sun Mar 21 21:17:15 PDT 2021,,,692,100% (1/1),100% (1/1),0% (0/0),1437,,
3A520CCNWN7MHK5YS1A8XXOH0ZIAEL,3TTNVROHECEIRR0AZAB5BHYCV2UT2D,Answer a survey about clothing and shopping experiences,"We are conducting an academic survey about shopping preferences. Please select the link below to complete the survey. At the end of the survey, you will receive a code to paste into the box below to receive credit for taking our survey. Thank you!","survey, shopping, clothes",$0.80,Thu Mar 18 21:00:34 PDT 2021,100,BatchId:4374018;OriginalHitTemplateId:920937340;,604800,259200,Fri Mar 26 21:00:34 PDT 2021,,,382M9COHEIM8IDGPO9W1MIVYSK0UE6,A3KDMJ5JLAG3IN,Approved,Thu Mar 18 22:38:58 PDT 2021,Thu Mar 18 23:11:41 PDT 2021,Sun Mar 21 23:11:41 PDT 2021,Sun Mar 21 23:12:16 PDT 2021,,,1963,100% (1/1),100% (1/1),0% (0/0),9828,,
3A520CCNWN7MHK5YS1A8XXOH0ZIAEL,3TTNVROHECEIRR0AZAB5BHYCV2UT2D,Answer a survey about clothing and shopping experiences,"We are conducting an academic survey about shopping preferences. Please select the link below to complete the survey. At the end of the survey, you will receive a code to paste into the box below to receive credit for taking our survey. Thank you!","survey, shopping, clothes",$0.80,Thu Mar 18 21:00:34 PDT 2021,100,BatchId:4374018;OriginalHitTemplateId:920937340;,604800,259200,Fri Mar 26 21:00:34 PDT 2021,,,382M9COHEIM8IDGPO9W1MIVYSLAUEI,A340FMNO9WJG4J,Approved,Fri Mar 19 05:10:00 PDT 2021,Fri Mar 19 05:12:51 PDT 2021,Mon Mar 22 05:12:51 PDT 2021,Mon Mar 22 05:13:29 PDT 2021,,,171,100% (1/1),100% (1/1),0% (0/0),8945,,
3A520CCNWN7MHK5YS1A8XXOH0ZIAEL,3TTNVROHECEIRR0AZAB5BHYCV2UT2D,Answer a survey about clothing and shopping experiences,"We are conducting an academic survey about shopping preferences. Please select the link below to complete the survey. At the end of the survey, you will receive a code to paste into the box below to receive credit for taking our survey. Thank you!","survey, shopping, clothes",$0.80,Thu Mar 18 21:00:34 PDT 2021,100,BatchId:4374018;OriginalHitTemplateId:920937340;,604800,259200,Fri Mar 26 21:00:34 PDT 2021,,,38F71OA9GU3HBJBCAIPLDQZ4RZDMFP,A4V3VZEMWDGD5,Approved,Thu Mar 18 22:49:31 PDT 2021,Thu Mar 18 22:58:06 PDT 2021,Sun Mar 21 22:58:06 PDT 2021,Sun Mar 21 22:58:16 PDT 2021,,,515,100% (1/1),100% (1/1),0% (0/0),9245,,
3A520CCNWN7MHK5YS1A8XXOH0ZIAEL,3TTNVROHECEIRR0AZAB5BHYCV2UT2D,Answer a survey about clothing and shopping experiences,"We are conducting an academic survey about shopping preferences. Please select the link below to complete the survey. At the end of the survey, you will receive a code to paste into the box below to receive credit for taking our survey. Thank you!","survey, shopping, clothes",$0.80,Thu Mar 18 21:00:34 PDT 2021,100,BatchId:4374018;OriginalHitTemplateId:920937340;,604800,259200,Fri Mar 26 21:00:34 PDT 2021,,,38YMOXR4MV6HX2CFDRS4SIOIW3Y6W9,A13DHPKBQXN9R7,Approved,Fri Mar 19 05:15:54 PDT 2021,Fri Mar 19 08:12:44 PDT 2021,Mon Mar 22 08:12:44 PDT 2021,Mon Mar 22 08:13:35 PDT 2021,,,10610,100% (1/1),100% (1/1),0% (0/0),2493,,
3A520CCNWN7MHK5YS1A8XXOH0ZIAEL,3TTNVROHECEIRR0AZAB5BHYCV2UT2D,Answer a survey about clothing and shopping experiences,"We are conducting an academic survey about shopping preferences. Please select the link below to complete the survey. At the end of the survey, you will receive a code to paste into the box below to receive credit for taking our survey. Thank you!","survey, shopping, clothes",$0.80,Thu Mar 18 21:00:34 PDT 2021,100,BatchId:4374018;OriginalHitTemplateId:920937340;,604800,259200,Fri Mar 26 21:00:34 PDT 2021,,,39KFRKBFIO2BBDDJSOWMUFVPSBKOY7,A1E8ZYOQSGKTP8,Approved,Fri Mar 19 04:20:23 PDT 2021,Fri Mar 19 04:21:55 PDT 2021,Mon Mar 22 04:21:55 PDT 2021,Mon Mar 22 04:22:27 PDT 2021,,,92,100% (1/1),100% (1/1),0% (0/0),5448,,
3A520CCNWN7MHK5YS1A8XXOH0ZIAEL,3TTNVROHECEIRR0AZAB5BHYCV2UT2D,Answer a survey about clothing and shopping experiences,"We are conducting an academic survey about shopping preferences. Please select the link below to complete the survey. At the end of the survey, you will receive a code to paste into the box below to receive credit for taking our survey. Thank you!","survey, shopping, clothes",$0.80,Thu Mar 18 21:00:34 PDT 2021,100,BatchId:4374018;OriginalHitTemplateId:920937340;,604800,259200,Fri Mar 26 21:00:34 PDT 2021,,,3A4NIXBJ7763BBL8WTSJ834OO5TML8,A2AB220IINMEG6,Approved,Sun Mar 21 05:39:24 PDT 2021,Sun Mar 21 05:52:25 PDT 2021,Wed Mar 24 05:52:25 PDT 2021,Wed Mar 24 05:53:23 PDT 2021,,,781,100% (1/1),100% (1/1),100% (1/1),6723,,
3A520CCNWN7MHK5YS1A8XXOH0ZIAEL,3TTNVROHECEIRR0AZAB5BHYCV2UT2D,Answer a survey about clothing and shopping experiences,"We are conducting an academic survey about shopping preferences. Please select the link below to complete the survey. At the end of the survey, you will receive a code to paste into the box below to receive credit for taking our survey. Thank you!","survey, shopping, clothes",$0.80,Thu Mar 18 21:00:34 PDT 2021,100,BatchId:4374018;OriginalHitTemplateId:920937340;,604800,259200,Fri Mar 26 21:00:34 PDT 2021,,,3AMYWKA6YCT9ST3DM51UBOBWT0FO6T,AJRY9ALX8069Y,Approved,Thu Mar 18 21:00:46 PDT 2021,Thu Mar 18 21:24:45 PDT 2021,Sun Mar 21 21:24:45 PDT 2021,Sun Mar 21 21:25:15 PDT 2021,,,1439,100% (1/1),100% (1/1),0% (0/0),5495,,
3A520CCNWN7MHK5YS1A8XXOH0ZIAEL,3TTNVROHECEIRR0AZAB5BHYCV2UT2D,Answer a survey about clothing and shopping experiences,"We are conducting an academic survey about shopping preferences. Please select the link below to complete the survey. At the end of the survey, you will receive a code to paste into the box below to receive credit for taking our survey. Thank you!","survey, shopping, clothes",$0.80,Thu Mar 18 21:00:34 PDT 2021,100,BatchId:4374018;OriginalHitTemplateId:920937340;,604800,259200,Fri Mar 26 21:00:34 PDT 2021,,,3AMYWKA6YCT9ST3DM51UBOBWT0MO60,A1C78ZZXV2O476,Approved,Thu Mar 18 22:18:08 PDT 2021,Thu Mar 18 22:23:17 PDT 2021,Sun Mar 21 22:23:17 PDT 2021,Sun Mar 21 22:24:16 PDT 2021,,,309,100% (1/1),100% (1/1),0% (0/0),9145,,
3A520CCNWN7MHK5YS1A8XXOH0ZIAEL,3TTNVROHECEIRR0AZAB5BHYCV2UT2D,Answer a survey about clothing and shopping experiences,"We are conducting an academic survey about shopping preferences. Please select the link below to complete the survey. At the end of the survey, you will receive a code to paste into the box below to receive credit for taking our survey. Thank you!","survey, shopping, clothes",$0.80,Thu Mar 18 21:00:34 PDT 2021,100,BatchId:4374018;OriginalHitTemplateId:920937340;,604800,259200,Fri Mar 26 21:00:34 PDT 2021,,,3BC8WZX3V435BPTD6LLWGE7X0AHRR7,A3203A5NWHNK97,Approved,Thu Mar 18 21:41:53 PDT 2021,Thu Mar 18 21:45:28 PDT 2021,Sun Mar 21 21:45:28 PDT 2021,Sun Mar 21 21:46:15 PDT 2021,,,215,100% (1/1),100% (1/1),0% (0/0),8865,,
3A520CCNWN7MHK5YS1A8XXOH0ZIAEL,3TTNVROHECEIRR0AZAB5BHYCV2UT2D,Answer a survey about clothing and shopping experiences,"We are conducting an academic survey about shopping preferences. Please select the link below to complete the survey. At the end of the survey, you will receive a code to paste into the box below to receive credit for taking our survey. Thank you!","survey, shopping, clothes",$0.80,Thu Mar 18 21:00:34 PDT 2021,100,BatchId:4374018;OriginalHitTemplateId:920937340;,604800,259200,Fri Mar 26 21:00:34 PDT 2021,,,3BDCF01OGY135SAMFWGU2YRVX5CLYI,A3HT6YYXPBRKN3,Approved,Thu Mar 18 22:34:22 PDT 2021,Thu Mar 18 22:37:26 PDT 2021,Sun Mar 21 22:37:26 PDT 2021,Sun Mar 21 22:38:16 PDT 2021,,,184,100% (1/1),100% (1/1),0% (0/0),2878,,
3A520CCNWN7MHK5YS1A8XXOH0ZIAEL,3TTNVROHECEIRR0AZAB5BHYCV2UT2D,Answer a survey about clothing and shopping experiences,"We are conducting an academic survey about shopping preferences. Please select the link below to complete the survey. At the end of the survey, you will receive a code to paste into the box below to receive credit for taking our survey. Thank you!","survey, shopping, clothes",$0.80,Thu Mar 18 21:00:34 PDT 2021,100,BatchId:4374018;OriginalHitTemplateId:920937340;,604800,259200,Fri Mar 26 21:00:34 PDT 2021,,,3BXQMRHWK056U18257KKZQ072ERMU8,A3I1YVPX6OC0Q9,Approved,Thu Mar 25 21:02:06 PDT 2021,Thu Mar 25 21:19:12 PDT 2021,Sun Mar 28 21:19:12 PDT 2021,Fri Mar 26 12:25:17 PDT 2021,,,1026,100% (1/1),100% (1/1),100% (1/1),3488,,
3A520CCNWN7MHK5YS1A8XXOH0ZIAEL,3TTNVROHECEIRR0AZAB5BHYCV2UT2D,Answer a survey about clothing and shopping experiences,"We are conducting an academic survey about shopping preferences. Please select the link below to complete the survey. At the end of the survey, you will receive a code to paste into the box below to receive credit for taking our survey. Thank you!","survey, shopping, clothes",$0.80,Thu Mar 18 21:00:34 PDT 2021,100,BatchId:4374018;OriginalHitTemplateId:920937340;,604800,259200,Fri Mar 26 21:00:34 PDT 2021,,,3CFJTT4SXUXI076F7KTHX5F6C3EI77,AOJF7CPZVK5U3,Approved,Fri Mar 19 04:32:31 PDT 2021,Fri Mar 19 04:48:34 PDT 2021,Mon Mar 22 04:48:34 PDT 2021,Mon Mar 22 04:49:27 PDT 2021,,,963,100% (1/1),100% (1/1),0% (0/0),8279,,
3A520CCNWN7MHK5YS1A8XXOH0ZIAEL,3TTNVROHECEIRR0AZAB5BHYCV2UT2D,Answer a survey about clothing and shopping experiences,"We are conducting an academic survey about shopping preferences. Please select the link below to complete the survey. At the end of the survey, you will receive a code to paste into the box below to receive credit for taking our survey. Thank you!","survey, shopping, clothes",$0.80,Thu Mar 18 21:00:34 PDT 2021,100,BatchId:4374018;OriginalHitTemplateId:920937340;,604800,259200,Fri Mar 26 21:00:34 PDT 2021,,,3ERET4BTVNGDKLKWMKCDOHLPZWU9KM,A2Z75NJBZ46RE9,Approved,Fri Mar 19 00:09:45 PDT 2021,Fri Mar 19 00:43:41 PDT 2021,Mon Mar 22 00:43:41 PDT 2021,Mon Mar 22 00:44:19 PDT 2021,,,2036,100% (1/1),100% (1/1),0% (0/0),7467,,
3A520CCNWN7MHK5YS1A8XXOH0ZIAEL,3TTNVROHECEIRR0AZAB5BHYCV2UT2D,Answer a survey about clothing and shopping experiences,"We are conducting an academic survey about shopping preferences. Please select the link below to complete the survey. At the end of the survey, you will receive a code to paste into the box below to receive credit for taking our survey. Thank you!","survey, shopping, clothes",$0.80,Thu Mar 18 21:00:34 PDT 2021,100,BatchId:4374018;OriginalHitTemplateId:920937340;,604800,259200,Fri Mar 26 21:00:34 PDT 2021,,,3FE2ERCCZYFH2ZLI1103HO2DO59OP3,A2YGZ409IST28,Approved,Thu Mar 18 21:37:56 PDT 2021,Thu Mar 18 21:44:43 PDT 2021,Sun Mar 21 21:44:43 PDT 2021,Sun Mar 21 21:45:16 PDT 2021,,,407,100% (1/1),100% (1/1),0% (0/0),1050,,
3A520CCNWN7MHK5YS1A8XXOH0ZIAEL,3TTNVROHECEIRR0AZAB5BHYCV2UT2D,Answer a survey about clothing and shopping experiences,"We are conducting an academic survey about shopping preferences. Please select the link below to complete the survey. At the end of the survey, you will receive a code to paste into the box below to receive credit for taking our survey. Thank you!","survey, shopping, clothes",$0.80,Thu Mar 18 21:00:34 PDT 2021,100,BatchId:4374018;OriginalHitTemplateId:920937340;,604800,259200,Fri Mar 26 21:00:34 PDT 2021,,,3FE7TXL1LJUOV4XSEGHVAGPKSX3Q2W,A1IPAZXZCRRDZU,Approved,Fri Mar 19 03:44:40 PDT 2021,Fri Mar 19 03:49:26 PDT 2021,Mon Mar 22 03:49:26 PDT 2021,Mon Mar 22 03:49:28 PDT 2021,,,286,100% (1/1),100% (1/1),0% (0/0),4260,,
3A520CCNWN7MHK5YS1A8XXOH0ZIAEL,3TTNVROHECEIRR0AZAB5BHYCV2UT2D,Answer a survey about clothing and shopping experiences,"We are conducting an academic survey about shopping preferences. Please select the link below to complete the survey. At the end of the survey, you will receive a code to paste into the box below to receive credit for taking our survey. Thank you!","survey, shopping, clothes",$0.80,Thu Mar 18 21:00:34 PDT 2021,100,BatchId:4374018;OriginalHitTemplateId:920937340;,604800,259200,Fri Mar 26 21:00:34 PDT 2021,,,3FTOP5WARGV0D7Q143T8URKJH3RJ0C,A3CNIS2UZB4Y2W,Approved,Thu Mar 18 22:21:59 PDT 2021,Thu Mar 18 22:42:54 PDT 2021,Sun Mar 21 22:42:54 PDT 2021,Sun Mar 21 22:43:16 PDT 2021,,,1255,100% (1/1),100% (1/1),0% (0/0),3971,,
3A520CCNWN7MHK5YS1A8XXOH0ZIAEL,3TTNVROHECEIRR0AZAB5BHYCV2UT2D,Answer a survey about clothing and shopping experiences,"We are conducting an academic survey about shopping preferences. Please select the link below to complete the survey. At the end of the survey, you will receive a code to paste into the box below to receive credit for taking our survey. Thank you!","survey, shopping, clothes",$0.80,Thu Mar 18 21:00:34 PDT 2021,100,BatchId:4374018;OriginalHitTemplateId:920937340;,604800,259200,Fri Mar 26 21:00:34 PDT 2021,,,3GFK2QRXXAOLEYC188IZ0CAI077W51,A3OKOWU61RJTX4,Approved,Thu Mar 18 21:46:12 PDT 2021,Fri Mar 19 15:47:29 PDT 2021,Mon Mar 22 15:47:29 PDT 2021,Mon Mar 22 15:47:47 PDT 2021,,,64877,100% (1/1),100% (1/1),0% (0/0),5011,,
3A520CCNWN7MHK5YS1A8XXOH0ZIAEL,3TTNVROHECEIRR0AZAB5BHYCV2UT2D,Answer a survey about clothing and shopping experiences,"We are conducting an academic survey about shopping preferences. Please select the link below to complete the survey. At the end of the survey, you will receive a code to paste into the box below to receive credit for taking our survey. Thank you!","survey, shopping, clothes",$0.80,Thu Mar 18 21:00:34 PDT 2021,100,BatchId:4374018;OriginalHitTemplateId:920937340;,604800,259200,Fri Mar 26 21:00:34 PDT 2021,,,3H0W84IWBL9G2LO8KF1WH78ELM4ERW,A3URLNXHLP4ARU,Approved,Fri Mar 19 04:59:09 PDT 2021,Sat Mar 20 15:14:07 PDT 2021,Tue Mar 23 15:14:07 PDT 2021,Tue Mar 23 15:14:08 PDT 2021,,,123298,100% (1/1),100% (1/1),0% (0/0),3024,,
3A520CCNWN7MHK5YS1A8XXOH0ZIAEL,3TTNVROHECEIRR0AZAB5BHYCV2UT2D,Answer a survey about clothing and shopping experiences,"We are conducting an academic survey about shopping preferences. Please select the link below to complete the survey. At the end of the survey, you will receive a code to paste into the box below to receive credit for taking our survey. Thank you!","survey, shopping, clothes",$0.80,Thu Mar 18 21:00:34 PDT 2021,100,BatchId:4374018;OriginalHitTemplateId:920937340;,604800,259200,Fri Mar 26 21:00:34 PDT 2021,,,3IJXV6UZ1YQSIQQUGYRN2M66DFAIR8,A2FPCCVXZWHGZF,Approved,Fri Mar 19 04:49:57 PDT 2021,Fri Mar 19 04:52:54 PDT 2021,Mon Mar 22 04:52:54 PDT 2021,Mon Mar 22 04:53:27 PDT 2021,,,177,100% (1/1),100% (1/1),0% (0/0),5606,,
3A520CCNWN7MHK5YS1A8XXOH0ZIAEL,3TTNVROHECEIRR0AZAB5BHYCV2UT2D,Answer a survey about clothing and shopping experiences,"We are conducting an academic survey about shopping preferences. Please select the link below to complete the survey. At the end of the survey, you will receive a code to paste into the box below to receive credit for taking our survey. Thank you!","survey, shopping, clothes",$0.80,Thu Mar 18 21:00:34 PDT 2021,100,BatchId:4374018;OriginalHitTemplateId:920937340;,604800,259200,Fri Mar 26 21:00:34 PDT 2021,,,3IQ1VMJRYUR788BAATZOU3ITUKJ9AQ,A20IA63WXHF683,Approved,Thu Mar 18 21:00:49 PDT 2021,Fri Mar 19 08:01:15 PDT 2021,Mon Mar 22 08:01:15 PDT 2021,Mon Mar 22 08:01:35 PDT 2021,,,39626,100% (1/1),100% (1/1),0% (0/0),7204,,
3A520CCNWN7MHK5YS1A8XXOH0ZIAEL,3TTNVROHECEIRR0AZAB5BHYCV2UT2D,Answer a survey about clothing and shopping experiences,"We are conducting an academic survey about shopping preferences. Please select the link below to complete the survey. At the end of the survey, you will receive a code to paste into the box below to receive credit for taking our survey. Thank you!","survey, shopping, clothes",$0.80,Thu Mar 18 21:00:34 PDT 2021,100,BatchId:4374018;OriginalHitTemplateId:920937340;,604800,259200,Fri Mar 26 21:00:34 PDT 2021,,,3IRIK4HM3BR8J46AW0S3GOHF4NZC6P,A3AGU4FBSDDVYS,Approved,Fri Mar 19 03:12:45 PDT 2021,Fri Mar 19 04:48:45 PDT 2021,Mon Mar 22 04:48:45 PDT 2021,Mon Mar 22 04:49:27 PDT 2021,,,5760,100% (1/1),100% (1/1),0% (0/0),6872,,
3A520CCNWN7MHK5YS1A8XXOH0ZIAEL,3TTNVROHECEIRR0AZAB5BHYCV2UT2D,Answer a survey about clothing and shopping experiences,"We are conducting an academic survey about shopping preferences. Please select the link below to complete the survey. At the end of the survey, you will receive a code to paste into the box below to receive credit for taking our survey. Thank you!","survey, shopping, clothes",$0.80,Thu Mar 18 21:00:34 PDT 2021,100,BatchId:4374018;OriginalHitTemplateId:920937340;,604800,259200,Fri Mar 26 21:00:34 PDT 2021,,,3IXQG4FA2U5CRIG2G7ZKPE2ZC2B9BS,A2CXCRCQN4AM46,Approved,Thu Mar 18 22:09:36 PDT 2021,Thu Mar 18 22:20:43 PDT 2021,Sun Mar 21 22:20:43 PDT 2021,Sun Mar 21 22:21:16 PDT 2021,,,667,100% (1/1),100% (1/1),0% (0/0),8319,,
3A520CCNWN7MHK5YS1A8XXOH0ZIAEL,3TTNVROHECEIRR0AZAB5BHYCV2UT2D,Answer a survey about clothing and shopping experiences,"We are conducting an academic survey about shopping preferences. Please select the link below to complete the survey. At the end of the survey, you will receive a code to paste into the box below to receive credit for taking our survey. Thank you!","survey, shopping, clothes",$0.80,Thu Mar 18 21:00:34 PDT 2021,100,BatchId:4374018;OriginalHitTemplateId:920937340;,604800,259200,Fri Mar 26 21:00:34 PDT 2021,,,3JJVG1YBEC4TQVEQDHM3DYXXQ61B5C,A1G38F99VKAPRI,Approved,Fri Mar 19 00:02:25 PDT 2021,Fri Mar 19 00:07:47 PDT 2021,Mon Mar 22 00:07:47 PDT 2021,Mon Mar 22 00:08:18 PDT 2021,,,322,100% (1/1),100% (1/1),0% (0/0),3224,,
3A520CCNWN7MHK5YS1A8XXOH0ZIAEL,3TTNVROHECEIRR0AZAB5BHYCV2UT2D,Answer a survey about clothing and shopping experiences,"We are conducting an academic survey about shopping preferences. Please select the link below to complete the survey. At the end of the survey, you will receive a code to paste into the box below to receive credit for taking our survey. Thank you!","survey, shopping, clothes",$0.80,Thu Mar 18 21:00:34 PDT 2021,100,BatchId:4374018;OriginalHitTemplateId:920937340;,604800,259200,Fri Mar 26 21:00:34 PDT 2021,,,3K4J6M3CXF0MNIYIOZ5YMK4GYYWAG2,A39IEKRAOTJTD7,Approved,Fri Mar 19 05:01:24 PDT 2021,Fri Mar 19 05:07:16 PDT 2021,Mon Mar 22 05:07:16 PDT 2021,Mon Mar 22 05:07:29 PDT 2021,,,352,100% (1/1),100% (1/1),0% (0/0),4534,,
